ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
AZE,WH,hadgem,2030,best,-0.007571905,75827486.897,2576853282.1,-8799146.388,-552159114.7,459746.0635,645351.98139,674305.32333,-639557630.5,87398515.816,0
AZE,WH,hadgem,2050,best,-0.024189309,244437887.04,5021232152.5,-21135725.52,-727251546.2,455823.00915,640434.41526,672040.13851,-804390409,77138862.855,0
BDI,RI,gfdl,2005,best,,0,0,0,0,11367.793005,19981.347889,25200.492552,0,0,0
BDI,RI,gfdl,2020,best,-0.021290894,15822819.91,158228199.1,4608595.2461,3049382.7765,14297.298193,25130.585062,31789.31567,-86073139.37,-50845481.56,139968003.71
BDI,RI,gfdl,2030,best,-0.16061816,23322060.197,391448801.07,-785664.4666,-80253101.12,17918.876754,31496.290444,39781.901622,-242278467.9,-157180648.8,319206015.53
BDI,RI,gfdl,2050,best,-0.160430641,16186683.764,553315638.71,-8054920.285,-225291725.3,22000.033911,38669.804327,48619.469459,-409023852.4,-271603835.7,455335962.74
BDI,RI,hadgem,2005,best,,0,0,0,0,11399.48148,20037.047219,25217.302334,0,0,0
BDI,RI,hadgem,2020,best,-0.122761676,18873718.408,188737184.08,1203147.2198,-58147535.62,14503.334503,25492.738313,32040.927769,-140358015.6,-56470286.82,138680766.83
BDI,RI,hadgem,2030,best,-0.247678117,25577692.234,444514106.42,-5934685.286,-211303795.2,18247.278438,32073.527232,40286.873616,-351251133.6,-155972915.5,295920253.82
BDI,RI,hadgem,2050,best,-0.275542958,19851227.096,643026377.39,-13007927.48,-426692234.7,22672.967014,39852.629384,49775.949763,-582080397.6,-305735761.2,461123924.16
BDI,WH,gfdl,2005,best,-0.141951803,267430.13168,2674301.3168,-1952523.408,-19525234.08,10352.134103,10456.701114,11009.778781,-4365149.88,-15160084.2,0
BDI,WH,gfdl,2020,best,-0.163193308,626420.25715,8938503.8884,-2529974.905,-43207205.19,11230.642056,11344.082885,12021.367243,-5494743.901,-37712461.29,0
BDI,WH,gfdl,2030,best,-0.114361912,439630.87488,13334812.637,-2018490.998,-60239010.39,12340.515786,12465.167461,13246.973897,-3512458.665,-56726551.72,0
BDI,WH,gfdl,2050,best,-0.067933132,653822.86073,19873041.244,-1223063.743,-69585199.29,13382.339243,13517.514387,14388.895546,-837346.8502,-68747852.44,0
BDI,WH,hadgem,2005,best,,0,0,0,0,10129.981871,10232.30492,11031.72971,0,0,0
BDI,WH,hadgem,2020,best,-0.111429258,190894.74938,1908947.4938,-1947114.034,-19587213.05,11066.362283,11178.14372,12169.679774,-232145.4179,-19355067.63,0
BDI,WH,hadgem,2030,best,,0,1908947.4938,-8453.471188,-19608671.77,12438.252042,12563.890951,13788.549277,-253604.1357,-19355067.63,0
BDI,WH,hadgem,2050,best,-0.031964842,45628.076129,2365228.2551,-838016.1367,-26357157.17,13886.805718,14027.076483,15549.495812,1837429.1107,-28194586.28,0
BEL,MZ,gfdl,2005,best,-0.102772831,25744536.223,257445362.23,-8093028.695,-80930286.95,24847.749751,48576.710494,48206.399915,-110689546.7,29759259.758,0
BEL,MZ,gfdl,2020,best,-0.064759201,10572400.107,363169363.3,-14246485.27,-196451792.5,23019.926844,45003.363811,45052.772556,-167492399.1,-28959393.43,0
BEL,MZ,gfdl,2030,best,-0.040471088,5919848.7898,422367851.2,-8268927.063,-279114648.8,22485.628894,43958.825089,44384.578398,-251198977.2,-27915671.66,0
BEL,MZ,gfdl,2050,best,-0.024963583,11039341.916,532761270.36,-8235465.461,-291368249.8,22042.249145,43092.029104,43850.811186,-241463898.1,-49904351.76,0
