ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
AZE,MZ,hadgem,2050,best,0.040927656,93762037.882,3285170223,10514851.392,330784233.89,62982.527365,63618.71451,57790.3143,183001612.32,147782621.57,0
AZE,RI,gfdl,2005,best,0.1130227381,159288.19961,1592881.9961,260165.73227,2601657.3227,455.7620696,1689.3081329,2115.49516,994053.40943,-157186.3083,1764790.2215
AZE,RI,gfdl,2020,best,0.0121046612,143172.10747,3024603.0708,264417.95422,4012184.5448,524.5777061,1944.3772191,2459.71883,-479197.8213,-553801.0944,5045183.4605
AZE,RI,gfdl,2030,best,0.0578868639,263755.71052,5662160.176,311476.25202,7183647.1951,596.6921987,2211.6737034,2808.39138,-633746.5369,-637342.1086,8454735.8406
AZE,RI,gfdl,2050,best,-0.105490391,258724.34911,8249403.6671,123657.70143,6433747.2679,681.353998,2525.4774964,3215.75323,-3493631.305,-953348.2604,10880726.833
AZE,RI,hadgem,2005,best,-0.116590081,122910.68647,1229106.8647,-257830.162,-2578301.62,456.9381861,1693.6674761,2107.10769,-2664910.85,-1800738.414,1887347.6449
AZE,RI,hadgem,2020,best,-0.131480952,328381.95308,4512926.3955,-124606.6317,-3899706.101,517.3999582,1917.7724867,2408.50981,-5480498.028,-2000286.306,3581078.2332
AZE,RI,hadgem,2030,best,-0.007868413,180538.67304,6318313.1259,-49489.58107,-3292362.835,579.5031626,2147.9615598,2708.541,-6567388.427,-1933104.806,5208130.3984
AZE,RI,hadgem,2050,best,-0.03805014,169081.87922,8009131.9181,-50103.04025,-3408503.389,649.0875796,2405.8801741,3035.67741,-8243331.438,-2065960.719,6900788.7691
AZE,WH,gfdl,2005,best,0.0049704711,131739843.22,1317398432.2,58124532.644,581245326.44,601798.75173,674590.58954,685252.2126,435481621.14,145763705.3,0
AZE,WH,gfdl,2020,best,0.0348851412,138062593.25,2698024364.8,117430615.99,2051193748.7,579868.77567,651803.09141,663515.3113,1462247767.1,588945981.6,0
AZE,WH,gfdl,2030,best,0.0079637811,135329581.82,4051320183,55892914.614,2514653108.4,557247.75916,628282.06094,641155.5743,2050166971,464486137.39,0
AZE,WH,gfdl,2050,best,-0.000369661,159775227.64,5649072459.3,29372253.601,2794077990.3,531983.73116,601767.49557,614988.7626,2714492422.5,79585567.78,0
AZE,WH,hadgem,2005,best,0.0126212417,136214196,1362141960,89451698.978,894516989.78,623252.70836,674530.02041,688787.17,791250918.4,103266071.37,0
AZE,WH,hadgem,2020,best,0.0097045294,120871778.74,2570859747.4,79646636.163,1586243349.3,613504.35636,663926.1777,680545.2394,1373021832.5,213221516.74,0
AZE,WH,hadgem,2030,best,0.0015090237,162452314.84,4195382895.8,48608183.627,1896299836.7,606036.03686,655741.95507,674305.3235,1795494725.5,100805111.19,0
AZE,WH,hadgem,2050,best,-0.003885363,167698435.79,5872367253.7,43736065.357,2210856814.1,601686.89791,650962.03284,672040.1383,2230254732.5,-19397918.37,0
BDI,RI,gfdl,2005,best,0.1555750708,15321114.133,153211141.33,16064747.129,160647471.29,20478.420929,22402.585554,25200.4925,-9911519.312,-8486830.514,179045821.12
BDI,RI,gfdl,2020,best,0.05510484,19337756.19,346588703.23,11744580.778,215300157.66,25635.106146,28043.795984,31789.3158,-145409281.4,-37030504.56,397739943.65
BDI,RI,gfdl,2030,best,0.0070365943,25138717.186,597975875.09,4902940.4397,191585876.36,31866.736095,34860.953594,39781.9016,-327229450.7,-113470120.7,632285447.72
BDI,RI,gfdl,2050,best,-0.044119723,15627181.425,754247689.34,-6904906.541,58411963.05,38759.100728,42400.928912,48619.4695,-521805731.5,-203345711,783563405.51
BDI,RI,hadgem,2005,best,0.1146857804,10059135.859,100591358.59,6632287.5978,66322875.978,12719.586412,22357.416342,25217.3024,-42839152.67,-3862450.436,113024479.09
BDI,RI,hadgem,2020,best,0.0024989665,14338836.06,243979719.2,1918917.958,47774038.715,16144.981762,28378.287419,32040.9278,-161154339,-31987621.43,240915999.18
BDI,RI,hadgem,2030,best,-0.029277521,15212884.922,396108568.42,252767.70043,4041517.1259,20228.774832,35556.434492,40286.8734,-311121806.4,-69239534.86,384402858.42
BDI,RI,hadgem,2050,best,-0.245038322,20434871.86,600457287.02,-11577340.89,-203594718.1,25006.499932,43954.31676,49775.9498,-537312843.7,-211362153.4,545080279
BDI,WH,gfdl,2005,best,-0.087904785,643655.18316,6436551.8316,-383270.3889,-3832703.889,10727.586386,10835.945845,11009.7789,-10788886.87,6956182.9797,0
