ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
BDI,WH,gfdl,2030,best,-0.114361912,439600.26734,13334080.548,-2018346.652,-60235679.49,12339.656627,12464.299623,13246.973897,-3512099.616,-56723579.88,0
BDI,WH,gfdl,2050,best,-0.067933132,653785.16554,19871932.204,-1222990.305,-69581369.14,13381.567704,13516.735055,14388.895546,-837181.6129,-68744187.53,0
BDI,WH,hadgem,2005,best,,0,0,0,0,10129.448024,10231.765681,11031.72971,0,0,0
BDI,WH,hadgem,2020,best,-0.111429258,190881.4015,1908814.015,-1946978.087,-19585847.46,11065.588493,11177.362114,12169.679774,-232133.1839,-19353714.27,0
BDI,WH,hadgem,2030,best,,0,1908814.015,-8452.880099,-19607300.68,12437.095384,12562.72261,13788.549277,-253586.403,-19353714.27,0
BDI,WH,hadgem,2050,best,-0.031964842,45622.4436,2365038.451,-837909.1515,-26354797.97,13885.09147,14025.344919,15549.495812,1837343.7639,-28192141.73,0
BEL,MZ,gfdl,2005,best,-0.102772831,25745299.33,257452993.3,-8093268.584,-80932685.84,24848.486275,48578.150382,48206.399915,-110692827.7,29760141.866,0
BEL,MZ,gfdl,2020,best,-0.064759201,10572771.735,363180710.64,-14246955.56,-196458252.1,23020.736012,45004.945713,45052.772556,-167497676.8,-28960575.33,0
BEL,MZ,gfdl,2030,best,-0.040471088,5920078.1871,422381492.51,-8269207.063,-279124311.6,22486.500224,43960.528516,44384.578398,-251207498.5,-27916813.12,0
BEL,MZ,gfdl,2050,best,-0.024963583,11039912.469,532780617.2,-8235779.562,-291378545.9,22043.388368,43094.256253,43850.811186,-241471916.3,-49906629.67,0
BEL,MZ,hadgem,2005,best,-0.113557428,56799542.472,567995424.72,-21692305.08,-216923050.8,41160.73995,51014.771447,48334.363887,-223815903.9,6892853.1576,0
BEL,MZ,hadgem,2020,best,-0.07230864,34471283.586,912708260.59,-23689283.7,-401061033.3,38220.299714,47370.379077,45184.578458,-342122098.9,-58938934.38,0
BEL,MZ,hadgem,2030,best,-0.042845627,26318490.518,1175893165.8,-15008857.91,-518173801.5,37057.426674,45929.109984,44023.667743,-463719431.9,-54454369.56,0
BEL,MZ,hadgem,2050,best,-0.038649431,53801426.849,1713907434.3,-10805013.73,-547264178.4,35868.429958,44455.463111,42749.382531,-513012895.3,-34251283.03,0
BEL,WH,gfdl,2005,best,-0.055791094,20159475.344,201594753.44,-84377810.44,-843778104.4,200775.60463,202803.64104,213112.72949,-814365217.4,-29412886.96,0
BEL,WH,gfdl,2020,best,-0.03866652,19363475.849,395229511.93,-67186831.75,-1387648744,186885.80072,188773.53608,200346.34688,-1372735078,-14913665.37,0
BEL,WH,gfdl,2030,best,-0.008386505,19194444.682,587173958.75,-45414127.19,-1447166251,175229.5141,176999.50919,188840.25391,-1467166971,20000719.77,0
BEL,WH,gfdl,2050,best,-0.008445361,20834973.082,795523689.57,-36714366.85,-1497844841,165284.98618,166954.5315,178772.91883,-1534269189,36424348.602,0
BEL,WH,hadgem,2005,best,-0.056691766,25357935.776,253579357.76,-82263022.84,-822630228.4,197433.76177,199428.04219,212719.51137,-804359770.8,-18270457.62,0
BEL,WH,hadgem,2020,best,-0.031353506,21821960.94,471798967.17,-57015396.12,-1232337704,182902.73333,184750.23569,199571.9278,-1287826571,55488866.79,0
BEL,WH,hadgem,2030,best,-0.006688813,26476935.938,736568326.54,-39790416.37,-1246133048,172477.01628,174219.20836,189945.70931,-1355576626,109443578.4,0
BEL,WH,hadgem,2050,best,-0.012241606,26331726.499,999885591.53,-32535377.23,-1330228178,164894.04034,166559.63671,183598.58889,-1485757313,155529134.23,0
BEN,MZ,gfdl,2005,best,-0.48752109,335181173.97,3351811739.7,-104729786.8,-1047297868,417529.2114,465635.54808,427124.72758,-1317683877,270386009.68,0
BEN,MZ,gfdl,2020,best,-0.40103328,449528680.02,7847098539.9,-63626861.29,-1284895589,457452.58502,510151.45017,466342.90886,-1838025971,553130382.19,0
BEN,MZ,gfdl,2030,best,-0.367723124,461447615.88,12461574699,-23808070.84,-1053049306,495474.02995,552544.11844,503799.48163,-2052148470,999099163.65,0
BEN,MZ,gfdl,2050,best,-0.355063772,454013115.53,17001705854,-44753175.76,-1149916170,523102.41364,583347.71694,530087.52767,-2268644767,1118728597.9,0
BEN,MZ,hadgem,2005,best,-0.413230725,328479364.12,3284793641.2,-114934445.5,-1149344455,396390.04032,462806.24178,426978.48662,-1285156928,135812473.78,0
BEN,MZ,hadgem,2020,best,-0.413453309,444590116.07,7730694801.9,-71316946.12,-1527698448,434242.50865,506988.07567,465499.31096,-1900682922,372984473.44,0
BEN,MZ,hadgem,2030,best,-0.342195494,477927400.72,12509968809,-39069889.9,-1415936911,468618.45508,547108.03382,500112.44348,-2097333729,681396817.32,0
BEN,MZ,hadgem,2050,best,-0.380277726,489578239.08,17405751200,-48955488.32,-1505669185,491898.27297,574275.36591,522260.36956,-2263348159,757678973.74,0
BEN,RI,gfdl,2005,best,-0.08263574,106646.57924,1066465.7924,-15620.87912,-156208.7912,187.2400438,5610.0449906,7143.9965335,-764028.5407,-90224.86314,698044.6127
BEN,RI,gfdl,2020,best,-0.08283783,95830.705982,2024772.8522,-16836.62574,-510618.7061,231.0764526,6923.4618245,8918.9681606,-1900144.396,4627.3048384,1384898.3855
BEN,RI,gfdl,2030,best,-0.176364763,70337.75274,2728150.3796,-71683.3606,-1130012.131,282.4809347,8463.6316095,10945.414014,-2704056.323,-354153.748,1928197.94
