ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
BDI,WH,gfdl,2020,best,-0.163193308,651465.48015,9282867.9508,-2630942.434,-44857245.42,11679.659998,11797.636362,12021.3673,-5710738.643,-39146506.78,0
BDI,WH,gfdl,2030,best,-0.114361912,457924.69991,13862114.95,-2102983.721,-62625417.09,12854.026664,12983.865317,13246.9739,-3673609.651,-58951807.43,0
BDI,WH,gfdl,2050,best,-0.067933132,682215.42686,20684269.218,-1276989.243,-72401383.02,13963.473637,14104.518825,14388.8956,-906244.2074,-71495138.81,0
BDI,WH,hadgem,2005,best,,0,0,0,0,10559.534537,10666.196502,11031.7298,0,0,0
BDI,WH,hadgem,2020,best,-0.111429258,199987.49533,1999874.9533,-2039798.767,-20518982.34,11593.47799,11710.583828,12169.6798,-241989.3331,-20276993,0
BDI,WH,hadgem,2030,best,,0,1999874.9533,-8856.12902,-20542676.88,13091.796945,13224.037318,13788.5493,-265683.8706,-20276993,0
BDI,WH,hadgem,2050,best,-0.031964842,48302.624329,2482901.1966,-887954.4979,-27722197.82,14700.798645,14849.291561,15549.4958,1912453.5508,-29634651.37,0
BEL,MZ,gfdl,2005,best,-0.079345763,13009793.707,130097937.07,-15243102.01,-152431020.1,24654.066051,48198.063854,48206.3999,-147906662.3,-4524357.743,0
BEL,MZ,gfdl,2020,best,-0.063231841,5167019.8826,181768135.9,-17107127.93,-292010573.9,22898.573623,44766.121395,45052.7725,-232829873.7,-59180700.19,0
BEL,MZ,gfdl,2030,best,-0.039761984,3722859.5344,218996731.24,-10417557.92,-385197625.8,22464.839582,43918.182516,44384.5783,-332762019.6,-52435606.22,0
BEL,MZ,gfdl,2050,best,-0.020709452,5302775.5331,272024486.58,-11335828.18,-416987070.4,22099.701342,43204.346667,43850.8112,-334924243.2,-82062827.26,0
